uf_sigla;municipio_cod;municipio_nome;setor_nome;ano;num_pessoas_empregadas
RO;110001;Alta Floresta D'Oeste;Agropecuária;2020;376
RO;110002;Ariquemes;Agropecuária;2020;1066
RO;110003;Cabixi;Agropecuária;2020;152
RO;110004;Cacoal;Agropecuária;2020;481
RO;110005;Cerejeiras;Agropecuária;2020;213
RO;110006;Colorado do Oeste;Agropecuária;2020;160
RO;110007;Corumbiara;Agropecuária;2020;745
RO;110008;Costa Marques;Agropecuária;2020;100
RO;110110;Itapuã do Oeste;Agropecuária;2020;427
RO;110010;Guajará-Mirim;Agropecuária;2020;66
RO;110011;Jaru;Agropecuária;2020;359
RO;110012;Ji-Paraná;Agropecuária;2020;612
RO;110013;Machadinho D'Oeste;Agropecuária;2020;209
RO;110014;Nova Brasilândia D'Oeste;Agropecuária;2020;65
RO;110015;Ouro Preto do Oeste;Agropecuária;2020;277
RO;110018;Pimenta Bueno;Agropecuária;2020;557
RO;110020;Porto Velho;Agropecuária;2020;1021
RO;110025;Presidente Médici;Agropecuária;2020;204
RO;110026;Rio Crespo;Agropecuária;2020;353
RO;110028;Rolim de Moura;Agropecuária;2020;340
RO;110029;Santa Luzia D'Oeste;Agropecuária;2020;214
RO;110030;Vilhena;Agropecuária;2020;1279
RO;110032;São Miguel do Guaporé;Agropecuária;2020;194
RO;110033;Nova Mamoré;Agropecuária;2020;140
RO;110034;Alvorada D'Oeste;Agropecuária;2020;121
RO;110037;Alto Alegre dos Parecis;Agropecuária;2020;111
RO;110040;Alto Paraíso;Agropecuária;2020;154
RO;110045;Buritis;Agropecuária;2020;169
RO;110050;Novo Horizonte do Oeste;Agropecuária;2020;51
RO;110060;Cacaulândia;Agropecuária;2020;125
RO;110070;Campo Novo de Rondônia;Agropecuária;2020;157
RO;110080;Candeias do Jamari;Agropecuária;2020;314
RO;110090;Castanheiras;Agropecuária;2020;128
RO;110092;Chupinguaia;Agropecuária;2020;827
RO;110094;Cujubim;Agropecuária;2020;161
RO;110100;Governador Jorge Teixeira;Agropecuária;2020;52
RO;110110;Itapuã do Oeste;Agropecuária;2020;119
RO;110120;Ministro Andreazza;Agropecuária;2020;32
RO;110130;Mirante da Serra;Agropecuária;2020;35
RO;110140;Monte Negro;Agropecuária;2020;129
RO;110143;Nova União;Agropecuária;2020;12
RO;110145;Parecis;Agropecuária;2020;257
RO;110146;Pimenteiras do Oeste;Agropecuária;2020;341
RO;110147;Primavera de Rondônia;Agropecuária;2020;65
RO;110148;São Felipe D'Oeste;Agropecuária;2020;111
RO;110149;São Francisco do Guaporé;Agropecuária;2020;253
RO;110150;Seringueiras;Agropecuária;2020;77
RO;110155;Teixeirópolis;Agropecuária;2020;22
RO;110160;Theobroma;Agropecuária;2020;188
RO;110170;Urupá;Agropecuária;2020;49
RO;110175;Vale do Anari;Agropecuária;2020;48
RO;110180;Vale do Paraíso;Agropecuária;2020;60
AC;120001;Acrelândia;Agropecuária;2020;108
AC;120005;Assis Brasil;Agropecuária;2020;3
AC;120010;Brasiléia;Agropecuária;2020;56
AC;120013;Bujari;Agropecuária;2020;286
AC;120017;Capixaba;Agropecuária;2020;124
AC;120020;Cruzeiro do Sul;Agropecuária;2020;87
AC;120025;Epitaciolândia;Agropecuária;2020;12
AC;120030;Feijó;Agropecuária;2020;41
AC;120032;Jordão;Agropecuária;2020;0
AC;120033;Mâncio Lima;Agropecuária;2020;29
AC;120034;Manoel Urbano;Agropecuária;2020;4
AC;120035;Marechal Thaumaturgo;Agropecuária;2020;1
AC;120038;Plácido de Castro;Agropecuária;2020;113
AC;120039;Porto Walter;Agropecuária;2020;0
AC;120040;Rio Branco;Agropecuária;2020;1072
AC;120042;Rodrigues Alves;Agropecuária;2020;7
AC;120043;Santa Rosa do Purus;Agropecuária;2020;0
AC;120045;Senador Guiomard;Agropecuária;2020;481
AC;120050;Sena Madureira;Agropecuária;2020;284
AC;120060;Tarauacá;Agropecuária;2020;116
AC;120070;Xapuri;Agropecuária;2020;152
AC;120080;Porto Acre;Agropecuária;2020;215
AM;130002;Alvarães;Agropecuária;2020;0
AM;130006;Amaturá;Agropecuária;2020;0
AM;130008;Anamã;Agropecuária;2020;0
AM;130010;Anori;Agropecuária;2020;0
AM;130014;Apuí;Agropecuária;2020;10
AM;130020;Atalaia do Norte;Agropecuária;2020;0
AM;130030;Autazes;Agropecuária;2020;12
AM;130040;Barcelos;Agropecuária;2020;0
AM;130050;Barreirinha;Agropecuária;2020;0
AM;130060;Benjamin Constant;Agropecuária;2020;0
AM;130063;Beruri;Agropecuária;2020;0
AM;130068;Boa Vista do Ramos;Agropecuária;2020;0
AM;130070;Boca do Acre;Agropecuária;2020;383
AM;130080;Borba;Agropecuária;2020;0
AM;130083;Caapiranga;Agropecuária;2020;0
AM;130090;Canutama;Agropecuária;2020;24
AM;130100;Carauari;Agropecuária;2020;10
AM;130110;Careiro;Agropecuária;2020;4
AM;130115;Careiro da Várzea;Agropecuária;2020;0
AM;130120;Coari;Agropecuária;2020;4
AM;130130;Codajás;Agropecuária;2020;0
AM;130140;Eirunepé;Agropecuária;2020;0
AM;130150;Envira;Agropecuária;2020;2
AM;130160;Fonte Boa;Agropecuária;2020;0
AM;130165;Guajará;Agropecuária;2020;27
AM;130170;Humaitá;Agropecuária;2020;64
AM;130180;Ipixuna;Agropecuária;2020;1
AM;130185;Iranduba;Agropecuária;2020;146
AM;130190;Itacoatiara;Agropecuária;2020;75
AM;130195;Itamarati;Agropecuária;2020;0
AM;130200;Itapiranga;Agropecuária;2020;0
AM;130210;Japurá;Agropecuária;2020;2
AM;130220;Juruá;Agropecuária;2020;1
AM;130230;Jutaí;Agropecuária;2020;0
AM;130240;Lábrea;Agropecuária;2020;144
AM;130250;Manacapuru;Agropecuária;2020;132
AM;130255;Manaquiri;Agropecuária;2020;0
AM;130260;Manaus;Agropecuária;2020;1186
AM;130270;Manicoré;Agropecuária;2020;24
AM;130280;Maraã;Agropecuária;2020;0
AM;130290;Maués;Agropecuária;2020;14
AM;130300;Nhamundá;Agropecuária;2020;0
AM;130310;Nova Olinda do Norte;Agropecuária;2020;0
AM;130320;Novo Airão;Agropecuária;2020;1
AM;130330;Novo Aripuanã;Agropecuária;2020;3
AM;130340;Parintins;Agropecuária;2020;6
AM;130350;Pauini;Agropecuária;2020;0
AM;130353;Presidente Figueiredo;Agropecuária;2020;812
AM;130356;Rio Preto da Eva;Agropecuária;2020;152
AM;130360;Santa Isabel do Rio Negro;Agropecuária;2020;0
AM;130370;Santo Antônio do Içá;Agropecuária;2020;1
AM;130380;São Gabriel da Cachoeira;Agropecuária;2020;0
AM;130390;São Paulo de Olivença;Agropecuária;2020;0
AM;130395;São Sebastião do Uatumã;Agropecuária;2020;0
AM;130400;Silves;Agropecuária;2020;0
AM;130406;Tabatinga;Agropecuária;2020;3
AM;130410;Tapauá;Agropecuária;2020;1
AM;130420;Tefé;Agropecuária;2020;1
AM;130423;Tonantins;Agropecuária;2020;0
AM;130426;Uarini;Agropecuária;2020;0
AM;130430;Urucará;Agropecuária;2020;6
AM;130440;Urucurituba;Agropecuária;2020;0
RR;140002;Amajari;Agropecuária;2020;59
RR;140005;Alto Alegre;Agropecuária;2020;104
RR;140010;Boa Vista;Agropecuária;2020;530
RR;140015;Bonfim;Agropecuária;2020;341
RR;140017;Cantá;Agropecuária;2020;59
RR;140020;Caracaraí;Agropecuária;2020;69
RR;140023;Caroebe;Agropecuária;2020;25
RR;140028;Iracema;Agropecuária;2020;20
RR;140030;Mucajaí;Agropecuária;2020;114
RR;140040;Normandia;Agropecuária;2020;40
RR;140045;Pacaraima;Agropecuária;2020;0
RR;140047;Rorainópolis;Agropecuária;2020;206
RR;140050;São João da Baliza;Agropecuária;2020;7
RR;140060;São Luiz;Agropecuária;2020;14
RR;140070;Uiramutã;Agropecuária;2020;0
PA;150010;Abaetetuba;Agropecuária;2020;212
PA;150013;Abel Figueiredo;Agropecuária;2020;80
PA;150020;Acará;Agropecuária;2020;1240
PA;150030;Afuá;Agropecuária;2020;0
PA;150034;Água Azul do Norte;Agropecuária;2020;650
PA;150040;Alenquer;Agropecuária;2020;17
PA;150050;Almeirim;Agropecuária;2020;466
PA;150060;Altamira;Agropecuária;2020;435
PA;150070;Anajás;Agropecuária;2020;0
PA;150080;Ananindeua;Agropecuária;2020;2287
PA;150085;Anapu;Agropecuária;2020;52
PA;150090;Augusto Corrêa;Agropecuária;2020;4
PA;150095;Aurora do Pará;Agropecuária;2020;190
PA;150100;Aveiro;Agropecuária;2020;45
PA;150110;Bagre;Agropecuária;2020;0
PA;150120;Baião;Agropecuária;2020;48
PA;150125;Bannach;Agropecuária;2020;311
PA;150130;Barcarena;Agropecuária;2020;13
PA;150140;Belém;Agropecuária;2020;1154
PA;150145;Belterra;Agropecuária;2020;518
PA;150150;Benevides;Agropecuária;2020;426
PA;150157;Bom Jesus do Tocantins;Agropecuária;2020;175
PA;150160;Bonito;Agropecuária;2020;72
PA;150170;Bragança;Agropecuária;2020;119
PA;150172;Brasil Novo;Agropecuária;2020;21
PA;150175;Brejo Grande do Araguaia;Agropecuária;2020;143
PA;150178;Breu Branco;Agropecuária;2020;416
PA;150180;Breves;Agropecuária;2020;7
PA;150190;Bujaru;Agropecuária;2020;79
PA;150195;Cachoeira do Piriá;Agropecuária;2020;8
PA;150200;Cachoeira do Arari;Agropecuária;2020;38
PA;150210;Cametá;Agropecuária;2020;1
PA;150215;Canaã dos Carajás;Agropecuária;2020;228
PA;150220;Capanema;Agropecuária;2020;224
PA;150230;Capitão Poço;Agropecuária;2020;513
PA;150240;Castanhal;Agropecuária;2020;694
PA;150250;Chaves;Agropecuária;2020;203
PA;150260;Colares;Agropecuária;2020;2
PA;150270;Conceição do Araguaia;Agropecuária;2020;267
PA;150275;Concórdia do Pará;Agropecuária;2020;1222
PA;150276;Cumaru do Norte;Agropecuária;2020;1035
PA;150277;Curionópolis;Agropecuária;2020;459
PA;150280;Curralinho;Agropecuária;2020;0
PA;150285;Curuá;Agropecuária;2020;0
PA;150290;Curuçá;Agropecuária;2020;65
PA;150293;Dom Eliseu;Agropecuária;2020;709
PA;150295;Eldorado do Carajás;Agropecuária;2020;95
PA;150300;Faro;Agropecuária;2020;0
PA;150304;Floresta do Araguaia;Agropecuária;2020;201
PA;150307;Garrafão do Norte;Agropecuária;2020;39
PA;150309;Goianésia do Pará;Agropecuária;2020;289
PA;150310;Gurupá;Agropecuária;2020;0
PA;150320;Igarapé-Açu;Agropecuária;2020;575
PA;150330;Igarapé-Miri;Agropecuária;2020;9
PA;150340;Inhangapi;Agropecuária;2020;108
PA;150345;Ipixuna do Pará;Agropecuária;2020;381
PA;150350;Irituia;Agropecuária;2020;111
PA;150360;Itaituba;Agropecuária;2020;170
PA;150370;Itupiranga;Agropecuária;2020;315
PA;150375;Jacareacanga;Agropecuária;2020;53
PA;150380;Jacundá;Agropecuária;2020;136
PA;150390;Juruti;Agropecuária;2020;52
PA;150400;Limoeiro do Ajuru;Agropecuária;2020;0
PA;150405;Mãe do Rio;Agropecuária;2020;199
PA;150410;Magalhães Barata;Agropecuária;2020;5
PA;150420;Marabá;Agropecuária;2020;970
PA;150430;Maracanã;Agropecuária;2020;77
PA;150440;Marapanim;Agropecuária;2020;31
PA;150442;Marituba;Agropecuária;2020;7
PA;150445;Medicilândia;Agropecuária;2020;75
PA;150450;Melgaço;Agropecuária;2020;0
PA;150460;Mocajuba;Agropecuária;2020;0
PA;150470;Moju;Agropecuária;2020;3903
PA;150475;Mojuí dos Campos;Agropecuária;2020;63
PA;150480;Monte Alegre;Agropecuária;2020;66
PA;150490;Muaná;Agropecuária;2020;27
PA;150495;Nova Esperança do Piriá;Agropecuária;2020;62
PA;150497;Nova Ipixuna;Agropecuária;2020;59
PA;150500;Nova Timboteua;Agropecuária;2020;86
PA;150503;Novo Progresso;Agropecuária;2020;329
PA;150506;Novo Repartimento;Agropecuária;2020;386
PA;150510;Óbidos;Agropecuária;2020;53
PA;150520;Oeiras do Pará;Agropecuária;2020;0
PA;150530;Oriximiná;Agropecuária;2020;80
PA;150540;Ourém;Agropecuária;2020;25
PA;150543;Ourilândia do Norte;Agropecuária;2020;162
PA;150548;Pacajá;Agropecuária;2020;171
PA;150549;Palestina do Pará;Agropecuária;2020;121
PA;150550;Paragominas;Agropecuária;2020;2791
PA;150553;Parauapebas;Agropecuária;2020;323
PA;150555;Pau D'Arco;Agropecuária;2020;208
PA;150560;Peixe-Boi;Agropecuária;2020;46
PA;150563;Piçarra;Agropecuária;2020;415
PA;150565;Placas;Agropecuária;2020;16
PA;150570;Ponta de Pedras;Agropecuária;2020;40
PA;150580;Portel;Agropecuária;2020;122
PA;150590;Porto de Moz;Agropecuária;2020;29
PA;150600;Prainha;Agropecuária;2020;121
PA;150610;Primavera;Agropecuária;2020;3
PA;150611;Quatipuru;Agropecuária;2020;0
PA;150613;Redenção;Agropecuária;2020;689
PA;150616;Rio Maria;Agropecuária;2020;514
PA;150618;Rondon do Pará;Agropecuária;2020;682
PA;150619;Rurópolis;Agropecuária;2020;8
PA;150620;Salinópolis;Agropecuária;2020;0
PA;150630;Salvaterra;Agropecuária;2020;28
PA;150635;Santa Bárbara do Pará;Agropecuária;2020;362
PA;150640;Santa Cruz do Arari;Agropecuária;2020;17
PA;150650;Santa Izabel do Pará;Agropecuária;2020;3603
PA;150655;Santa Luzia do Pará;Agropecuária;2020;50
PA;150658;Santa Maria das Barreiras;Agropecuária;2020;944
PA;150660;Santa Maria do Pará;Agropecuária;2020;65
PA;150670;Santana do Araguaia;Agropecuária;2020;1299
PA;150680;Santarém;Agropecuária;2020;800
PA;150690;Santarém Novo;Agropecuária;2020;9
PA;150700;Santo Antônio do Tauá;Agropecuária;2020;723
PA;150710;São Caetano de Odivelas;Agropecuária;2020;63
PA;150715;São Domingos do Araguaia;Agropecuária;2020;116
PA;150720;São Domingos do Capim;Agropecuária;2020;130
PA;150730;São Félix do Xingu;Agropecuária;2020;1731
PA;150740;São Francisco do Pará;Agropecuária;2020;217
PA;150745;São Geraldo do Araguaia;Agropecuária;2020;411
PA;150746;São João da Ponta;Agropecuária;2020;10
PA;150747;São João de Pirabas;Agropecuária;2020;18
PA;150750;São João do Araguaia;Agropecuária;2020;82
PA;150760;São Miguel do Guamá;Agropecuária;2020;142
PA;150770;São Sebastião da Boa Vista;Agropecuária;2020;0
PA;150775;Sapucaia;Agropecuária;2020;515
PA;150780;Senador José Porfírio;Agropecuária;2020;15
PA;150790;Soure;Agropecuária;2020;93
PA;150795;Tailândia;Agropecuária;2020;3611
PA;150796;Terra Alta;Agropecuária;2020;56
PA;150797;Terra Santa;Agropecuária;2020;158
PA;150800;Tomé-Açu;Agropecuária;2020;1893
PA;150803;Tracuateua;Agropecuária;2020;23
PA;150805;Trairão;Agropecuária;2020;22
PA;150808;Tucumã;Agropecuária;2020;141
PA;150810;Tucuruí;Agropecuária;2020;141
PA;150812;Ulianópolis;Agropecuária;2020;557
PA;150815;Uruará;Agropecuária;2020;164
PA;150820;Vigia;Agropecuária;2020;686
PA;150830;Viseu;Agropecuária;2020;65
PA;150835;Vitória do Xingu;Agropecuária;2020;130
PA;150840;Xinguara;Agropecuária;2020;1194
AP;160005;Serra do Navio;Agropecuária;2020;0
AP;160010;Amapá;Agropecuária;2020;48
AP;160015;Pedra Branca do Amapari;Agropecuária;2020;2
AP;160020;Calçoene;Agropecuária;2020;5
AP;160021;Cutias;Agropecuária;2020;23
AP;160023;Ferreira Gomes;Agropecuária;2020;2
AP;160025;Itaubal;Agropecuária;2020;20
AP;160027;Laranjal do Jari;Agropecuária;2020;2
AP;160030;Macapá;Agropecuária;2020;375
AP;160040;Mazagão;Agropecuária;2020;1
AP;160050;Oiapoque;Agropecuária;2020;1
AP;160053;Porto Grande;Agropecuária;2020;404
AP;160055;Pracuúba;Agropecuária;2020;0
AP;160060;Santana;Agropecuária;2020;15
AP;160070;Tartarugalzinho;Agropecuária;2020;104
AP;160080;Vitória do Jari;Agropecuária;2020;0
TO;170025;Abreulândia;Agropecuária;2020;86
TO;170030;Aguiarnópolis;Agropecuária;2020;1011
TO;170035;Aliança do Tocantins;Agropecuária;2020;152
TO;170040;Almas;Agropecuária;2020;129
TO;170070;Alvorada;Agropecuária;2020;159
TO;170100;Ananás;Agropecuária;2020;213
TO;170105;Angico;Agropecuária;2020;75
TO;170110;Aparecida do Rio Negro;Agropecuária;2020;168
TO;170130;Aragominas;Agropecuária;2020;166
TO;170190;Araguacema;Agropecuária;2020;145
TO;170200;Araguaçu;Agropecuária;2020;591
TO;170210;Araguaína;Agropecuária;2020;1247
TO;170215;Araguanã;Agropecuária;2020;233
TO;170220;Araguatins;Agropecuária;2020;196
TO;170230;Arapoema;Agropecuária;2020;311
TO;170240;Arraias;Agropecuária;2020;174
TO;170255;Augustinópolis;Agropecuária;2020;57
TO;170270;Aurora do Tocantins;Agropecuária;2020;20
TO;170290;Axixá do Tocantins;Agropecuária;2020;32
TO;170300;Babaçulândia;Agropecuária;2020;399
TO;170305;Bandeirantes do Tocantins;Agropecuária;2020;271
TO;170307;Barra do Ouro;Agropecuária;2020;83
TO;170310;Barrolândia;Agropecuária;2020;75
TO;170320;Bernardo Sayão;Agropecuária;2020;184
TO;170330;Bom Jesus do Tocantins;Agropecuária;2020;58
TO;170360;Brasilândia do Tocantins;Agropecuária;2020;92
TO;170370;Brejinho de Nazaré;Agropecuária;2020;345
TO;170380;Buriti do Tocantins;Agropecuária;2020;14
TO;170382;Cachoeirinha;Agropecuária;2020;33
TO;170384;Campos Lindos;Agropecuária;2020;530
TO;170386;Cariri do Tocantins;Agropecuária;2020;235
TO;170388;Carmolândia;Agropecuária;2020;96
TO;170389;Carrasco Bonito;Agropecuária;2020;16
TO;170390;Caseara;Agropecuária;2020;378
TO;170410;Centenário;Agropecuária;2020;45
TO;170460;Chapada de Areia;Agropecuária;2020;28
TO;170510;Chapada da Natividade;Agropecuária;2020;84
TO;170550;Colinas do Tocantins;Agropecuária;2020;205
TO;170555;Combinado;Agropecuária;2020;9
TO;170560;Conceição do Tocantins;Agropecuária;2020;42
TO;170600;Couto Magalhães;Agropecuária;2020;122
TO;170610;Cristalândia;Agropecuária;2020;197
TO;170625;Crixás do Tocantins;Agropecuária;2020;44
TO;170650;Darcinópolis;Agropecuária;2020;398
TO;170700;Dianópolis;Agropecuária;2020;445
TO;170710;Divinópolis do Tocantins;Agropecuária;2020;255
TO;170720;Dois Irmãos do Tocantins;Agropecuária;2020;189
TO;170730;Dueré;Agropecuária;2020;254
TO;170740;Esperantina;Agropecuária;2020;14
TO;170755;Fátima;Agropecuária;2020;57
TO;170765;Figueirópolis;Agropecuária;2020;209
TO;170770;Filadélfia;Agropecuária;2020;104
TO;170820;Formoso do Araguaia;Agropecuária;2020;874
TO;171320;Miracema do Tocantins;Agropecuária;2020;83
TO;170830;Goianorte;Agropecuária;2020;84
TO;170900;Goiatins;Agropecuária;2020;208
TO;170930;Guaraí;Agropecuária;2020;194
TO;170950;Gurupi;Agropecuária;2020;363
TO;170980;Ipueiras;Agropecuária;2020;53
TO;171050;Itacajá;Agropecuária;2020;62
TO;171070;Itaguatins;Agropecuária;2020;70
TO;171090;Itapiratins;Agropecuária;2020;78
TO;171110;Itaporã do Tocantins;Agropecuária;2020;188
TO;171150;Jaú do Tocantins;Agropecuária;2020;56
TO;171180;Juarina;Agropecuária;2020;18
TO;171190;Lagoa da Confusão;Agropecuária;2020;822
TO;171195;Lagoa do Tocantins;Agropecuária;2020;27
TO;171200;Lajeado;Agropecuária;2020;22
TO;171215;Lavandeira;Agropecuária;2020;12
TO;171240;Lizarda;Agropecuária;2020;31
TO;171245;Luzinópolis;Agropecuária;2020;43
TO;171250;Marianópolis do Tocantins;Agropecuária;2020;474
TO;171270;Mateiros;Agropecuária;2020;186
TO;171280;Maurilândia do Tocantins;Agropecuária;2020;32
TO;171320;Miracema do Tocantins;Agropecuária;2020;247
TO;171330;Miranorte;Agropecuária;2020;293
TO;171360;Monte do Carmo;Agropecuária;2020;228
TO;171370;Monte Santo do Tocantins;Agropecuária;2020;77
TO;171380;Palmeiras do Tocantins;Agropecuária;2020;49
TO;171395;Muricilândia;Agropecuária;2020;138
TO;171420;Natividade;Agropecuária;2020;123
TO;171430;Nazaré;Agropecuária;2020;29
TO;171488;Nova Olinda;Agropecuária;2020;81
TO;171500;Nova Rosalândia;Agropecuária;2020;105
TO;171510;Novo Acordo;Agropecuária;2020;94
TO;171515;Novo Alegre;Agropecuária;2020;11
TO;171525;Novo Jardim;Agropecuária;2020;24
TO;171550;Oliveira de Fátima;Agropecuária;2020;25
TO;171570;Palmeirante;Agropecuária;2020;113
TO;171575;Palmeirópolis;Agropecuária;2020;242
TO;171610;Paraíso do Tocantins;Agropecuária;2020;299
TO;171620;Paranã;Agropecuária;2020;106
TO;171630;Pau D'Arco;Agropecuária;2020;110
TO;171650;Pedro Afonso;Agropecuária;2020;180
TO;171660;Peixe;Agropecuária;2020;459
TO;171665;Pequizeiro;Agropecuária;2020;102
TO;171670;Colméia;Agropecuária;2020;71
TO;171700;Pindorama do Tocantins;Agropecuária;2020;37
TO;171720;Piraquê;Agropecuária;2020;297
TO;171750;Pium;Agropecuária;2020;449
TO;171780;Ponte Alta do Bom Jesus;Agropecuária;2020;31
TO;171790;Ponte Alta do Tocantins;Agropecuária;2020;102
TO;171800;Porto Alegre do Tocantins;Agropecuária;2020;46
TO;171820;Porto Nacional;Agropecuária;2020;1050
TO;171830;Praia Norte;Agropecuária;2020;9
TO;171840;Presidente Kennedy;Agropecuária;2020;42
TO;171845;Pugmil;Agropecuária;2020;38
TO;171850;Recursolândia;Agropecuária;2020;57
TO;171855;Riachinho;Agropecuária;2020;33
TO;171865;Rio da Conceição;Agropecuária;2020;41
TO;171870;Rio dos Bois;Agropecuária;2020;35
TO;171875;Rio Sono;Agropecuária;2020;67
TO;171880;Sampaio;Agropecuária;2020;5
TO;171884;Sandolândia;Agropecuária;2020;185
TO;171886;Santa Fé do Araguaia;Agropecuária;2020;268
TO;171888;Santa Maria do Tocantins;Agropecuária;2020;44
TO;171889;Santa Rita do Tocantins;Agropecuária;2020;173
TO;171890;Santa Rosa do Tocantins;Agropecuária;2020;173
TO;171900;Santa Tereza do Tocantins;Agropecuária;2020;26
TO;172000;Santa Terezinha do Tocantins;Agropecuária;2020;20
TO;172010;São Bento do Tocantins;Agropecuária;2020;160
TO;172015;São Félix do Tocantins;Agropecuária;2020;6
TO;172020;São Miguel do Tocantins;Agropecuária;2020;100
TO;172025;São Salvador do Tocantins;Agropecuária;2020;28
TO;172030;São Sebastião do Tocantins;Agropecuária;2020;14
TO;172049;São Valério;Agropecuária;2020;98
TO;172065;Silvanópolis;Agropecuária;2020;106
TO;172080;Sítio Novo do Tocantins;Agropecuária;2020;44
TO;172085;Sucupira;Agropecuária;2020;99
TO;172090;Taguatinga;Agropecuária;2020;76
TO;172093;Taipas do Tocantins;Agropecuária;2020;28
TO;172097;Talismã;Agropecuária;2020;208
TO;172100;Palmas;Agropecuária;2020;239
TO;172110;Tocantínia;Agropecuária;2020;52
TO;172120;Tocantinópolis;Agropecuária;2020;132
TO;172125;Tupirama;Agropecuária;2020;23
TO;172130;Tupiratins;Agropecuária;2020;13
TO;172208;Wanderlândia;Agropecuária;2020;160
TO;172210;Xambioá;Agropecuária;2020;226
MA;210005;Açailândia;Agropecuária;2020;2473
MA;210010;Afonso Cunha;Agropecuária;2020;29
MA;210015;Água Doce do Maranhão;Agropecuária;2020;14
MA;210020;Alcântara;Agropecuária;2020;3
MA;210030;Aldeias Altas;Agropecuária;2020;0
MA;210040;Altamira do Maranhão;Agropecuária;2020;66
MA;210043;Alto Alegre do Maranhão;Agropecuária;2020;6
MA;210047;Alto Alegre do Pindaré;Agropecuária;2020;8
MA;210050;Alto Parnaíba;Agropecuária;2020;428
MA;210055;Amapá do Maranhão;Agropecuária;2020;0
MA;210060;Amarante do Maranhão;Agropecuária;2020;89
MA;210070;Anajatuba;Agropecuária;2020;0
MA;210080;Anapurus;Agropecuária;2020;42
MA;210083;Apicum-Açu;Agropecuária;2020;0
MA;210087;Araguanã;Agropecuária;2020;2
MA;210090;Araioses;Agropecuária;2020;8
MA;210095;Arame;Agropecuária;2020;52
MA;210100;Arari;Agropecuária;2020;14
MA;210110;Axixá;Agropecuária;2020;19
MA;210120;Bacabal;Agropecuária;2020;302
MA;210125;Bacabeira;Agropecuária;2020;37
MA;210130;Bacuri;Agropecuária;2020;0
MA;210135;Bacurituba;Agropecuária;2020;0
MA;210140;Balsas;Agropecuária;2020;2947
MA;210150;Barão de Grajaú;Agropecuária;2020;11
MA;210160;Barra do Corda;Agropecuária;2020;230
MA;210170;Barreirinhas;Agropecuária;2020;1
MA;210173;Belágua;Agropecuária;2020;0
MA;210177;Bela Vista do Maranhão;Agropecuária;2020;129
MA;210180;Benedito Leite;Agropecuária;2020;47
MA;210190;Bequimão;Agropecuária;2020;1
MA;210193;Bernardo do Mearim;Agropecuária;2020;12
MA;210197;Boa Vista do Gurupi;Agropecuária;2020;0
MA;210200;Bom Jardim;Agropecuária;2020;157
MA;210203;Bom Jesus das Selvas;Agropecuária;2020;308
MA;210207;Bom Lugar;Agropecuária;2020;30
MA;210210;Brejo;Agropecuária;2020;91
MA;210215;Brejo de Areia;Agropecuária;2020;0
MA;210220;Buriti;Agropecuária;2020;48
MA;210230;Buriti Bravo;Agropecuária;2020;19
MA;210232;Buriticupu;Agropecuária;2020;225
MA;210235;Buritirana;Agropecuária;2020;42
MA;210237;Cachoeira Grande;Agropecuária;2020;0
MA;210240;Cajapió;Agropecuária;2020;3
MA;210250;Cajari;Agropecuária;2020;0
MA;210255;Campestre do Maranhão;Agropecuária;2020;528
MA;210260;Cândido Mendes;Agropecuária;2020;4
MA;210270;Cantanhede;Agropecuária;2020;18
MA;210275;Capinzal do Norte;Agropecuária;2020;149
MA;210280;Carolina;Agropecuária;2020;477
MA;210290;Carutapera;Agropecuária;2020;75
MA;210300;Caxias;Agropecuária;2020;287
MA;210310;Cedral;Agropecuária;2020;0
MA;210312;Central do Maranhão;Agropecuária;2020;1
MA;210315;Centro do Guilherme;Agropecuária;2020;1
MA;210317;Centro Novo do Maranhão;Agropecuária;2020;21
MA;210320;Chapadinha;Agropecuária;2020;91
MA;210325;Cidelândia;Agropecuária;2020;158
MA;210330;Codó;Agropecuária;2020;280
MA;210340;Coelho Neto;Agropecuária;2020;76
MA;210350;Colinas;Agropecuária;2020;35
MA;210355;Conceição do Lago-Açu;Agropecuária;2020;12
MA;210360;Coroatá;Agropecuária;2020;37
MA;210370;Cururupu;Agropecuária;2020;0
MA;210375;Davinópolis;Agropecuária;2020;51
MA;210380;Dom Pedro;Agropecuária;2020;23
MA;210390;Duque Bacelar;Agropecuária;2020;0
MA;210400;Esperantinópolis;Agropecuária;2020;0
MA;210405;Estreito;Agropecuária;2020;104
MA;210407;Feira Nova do Maranhão;Agropecuária;2020;5
MA;210408;Fernando Falcão;Agropecuária;2020;45
MA;210409;Formosa da Serra Negra;Agropecuária;2020;13
MA;210410;Fortaleza dos Nogueiras;Agropecuária;2020;104
MA;210420;Fortuna;Agropecuária;2020;0
MA;210430;Godofredo Viana;Agropecuária;2020;0
MA;210440;Gonçalves Dias;Agropecuária;2020;0
MA;210450;Governador Archer;Agropecuária;2020;24
MA;210455;Governador Edison Lobão;Agropecuária;2020;116
MA;210460;Governador Eugênio Barros;Agropecuária;2020;15
MA;210462;Governador Luiz Rocha;Agropecuária;2020;9
MA;210465;Governador Newton Bello;Agropecuária;2020;35
MA;210467;Governador Nunes Freire;Agropecuária;2020;10
MA;210470;Graça Aranha;Agropecuária;2020;0
